"file","line","level","heading","file_type","placement_verdict","placement_rationale","order_verdict","order_rationale","cluster_id","canonical_target","axis_verdict","dedup_action","nuance_items_retained","nuance_loss_risk","nuance_retention_status"
".ai_ops/workflows/ai_ops_setup.md","98","2","Context Routing Hook","workflow","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
".ai_ops/workflows/ai_ops_setup.md","109","2","Steps","workflow","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
".ai_ops/workflows/ai_ops_setup.md","154","2","No-Install Fallback","workflow","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
".ai_ops/workflows/ai_ops_setup.md","159","2","Outputs","workflow","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
".ai_ops/workflows/ai_ops_setup.md","165","2","Setup Maintenance Hooks","workflow","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
".ai_ops/workflows/ai_ops_setup.md","171","2","Working with Native Commands","workflow","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
".ai_ops/workflows/ai_ops_setup.md","182","2","Resources","workflow","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
".ai_ops/workflows/bootstrap.md","37","1","/bootstrap","workflow","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
".ai_ops/workflows/bootstrap.md","39","2","Purpose","workflow","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
".ai_ops/workflows/bootstrap.md","43","2","Inputs and Preconditions","workflow","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
".ai_ops/workflows/bootstrap.md","49","2","Setup Readiness Contract (Mandatory)","workflow","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
".ai_ops/workflows/bootstrap.md","64","2","Context Routing Hook","workflow","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
".ai_ops/workflows/bootstrap.md","76","2","Pre-Flight Gates (Mandatory)","workflow","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
".ai_ops/workflows/bootstrap.md","88","2","Mode Detection","workflow","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
".ai_ops/workflows/bootstrap.md","106","2","Decision Matrix (Cold-Start)","workflow","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
".ai_ops/workflows/bootstrap.md","108","3","Direct Mode (ai_ops)","workflow","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
".ai_ops/workflows/bootstrap.md","113","3","Governed Mode (External Repo)","workflow","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
".ai_ops/workflows/bootstrap.md","118","3","Standalone Mode (No ai_ops)","workflow","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
".ai_ops/workflows/bootstrap.md","123","2","Runbook Relationship","workflow","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
".ai_ops/workflows/bootstrap.md","130","2","Bootstrap vs Work","workflow","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
".ai_ops/workflows/bootstrap.md","135","2","Steps","workflow","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
".ai_ops/workflows/bootstrap.md","137","3","Steps: Direct Mode","workflow","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
".ai_ops/workflows/bootstrap.md","158","3","Steps: Governed Mode","workflow","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
".ai_ops/workflows/bootstrap.md","165","3","Steps: Standalone Mode","workflow","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
".ai_ops/workflows/bootstrap.md","175","2","Verification and Self-Repair Hook","workflow","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
".ai_ops/workflows/bootstrap.md","189","2","Outputs","workflow","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
".ai_ops/workflows/bootstrap.md","195","2","Resources","workflow","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
".ai_ops/workflows/bootstrap.md","200","2","Roles","workflow","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
".ai_ops/workflows/bootstrap.md","204","2","Decision Matrix Self-Check","workflow","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
".ai_ops/workflows/bootstrap.md","216","2","Risks and Limits","workflow","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
".ai_ops/workflows/closeout.md","37","1","/closeout","workflow","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
".ai_ops/workflows/closeout.md","39","2","Purpose","workflow","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
".ai_ops/workflows/closeout.md","43","2","Inputs and Preconditions","workflow","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
".ai_ops/workflows/closeout.md","48","2","Context Routing Hook","workflow","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
".ai_ops/workflows/closeout.md","60","2","Decision Matrix (Cold-Start)","workflow","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
".ai_ops/workflows/closeout.md","62","3","Decision Matrix - Inside (Maintainer)","workflow","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
".ai_ops/workflows/closeout.md","68","3","Decision Matrix - External (User)","workflow","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
".ai_ops/workflows/closeout.md","74","2","Steps","workflow","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
